"subject" "activity" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroMag-std()" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tGravityAccMag-mean()" "tGravityAccMag-std()"
"59" 10 "WALKING_DOWNSTAIRS" -0.135946262015789 -0.163703979495122 -0.142815507341463 -0.159123941073684 -0.177813075009268 -0.125384581960976 -0.0296531379461538 0.00772800707692308 -0.0344032090555556 -0.144124874036842 -0.132066160170732 -0.1240425356085 -0.100619260683784 -0.114555744215 -0.10828634905 -0.0384654307435897 0.00665997669230769 0.00413794715797223 -0.116807425991667 -0.125038176564103 -0.116198262586154 -0.101577740746154 -0.0601251095086111 -0.0883386089974359 -0.0900332947555555 -0.111253375723077 -0.0749532129076923 -0.161665854176923 -0.121189675820513 -0.048277867 -0.103353211572162 -0.14418300945 -0.10494776831 -0.0360591213675676 -0.05716537996 -0.1503178071175 -0.0443684216564103 -0.036568307974359 -0.0383251286944444 -0.0869864293846154 -0.12657925675 -0.0245001271025641 -0.0797186450416667 -0.133600425238462 -0.195739595946154 -0.135194966051282 -0.130606098541667 0.00207879004615385 -0.0179446852777778 -0.0128459821179487 -0.198302748494595 -0.0255372718974359 -0.19463976115 -0.0475090698974359 -0.1573814747 -0.16250322015625 -0.197076577581081 -0.0476061299487179 0.0100250192527778 0.0226794425128205 -0.213163040625 -0.19504626922 -0.190984970621622 0.0263630102307692 0.00129084236111111 -0.0502419299128205 -0.119720654339024 0.0290909245277778 -0.212396792585 0.0741304819230769 -0.127696499966667 -0.0857868853102564 -0.129674666363889 -0.0702224843487179 -0.0535965754166667 -0.0346906460820513 -0.20682151235 -0.0682215503594444
"60" 10 "WALKING_UPSTAIRS" -0.202725124270833 -0.206814141078333 -0.244999740251111 -0.208817238155417 -0.203643197925417 -0.2614841634 -0.1676590235625 -0.174110553688889 -0.18360649285575 -0.25668330836875 -0.226594157501042 -0.2331058467 -0.26854067227551 -0.265013500265306 -0.258736102673913 -0.208463039833333 -0.199163969346667 -0.11872477054325 -0.284523888212 -0.288825668934 -0.149622084754167 -0.248614019829787 -0.25904963116 -0.139299023402222 -0.243908400624 -0.276389655624 -0.19587381841 -0.258826957562 -0.252787837370213 -0.174032684825 -0.2906700612 -0.309280541591837 -0.303632442543478 -0.303903627934694 -0.285679677414286 -0.28454570916087 -0.192185641558333 -0.16574363586 -0.16163067558125 -0.15613124586 -0.137378295145833 -0.256005991468085 -0.25282004804 -0.237530166798 -0.13272005361875 -0.161199338055556 -0.180721331416667 -0.234205886826087 -0.236045214520408 -0.211734140269388 -0.158638174771667 -0.183696778075 -0.1513578265625 -0.200330548137778 -0.15733240126875 -0.12174418973 -0.134694164083333 -0.187648455891304 -0.209601819795918 -0.181123577722449 -0.152344894441667 -0.156486414118667 -0.157984838652083 -0.134301831436957 -0.162732607816327 -0.181635867555571 -0.209184181057778 -0.185000125329167 -0.164092005979167 -0.21576022582 -0.156774993247917 -0.123195549822222 -0.132354226774167 -0.218413319374468 -0.262651014194 -0.23977278646 -0.147664029371111 -0.160172046783333
"61" 11 "LAYING" -0.548979767559322 -0.50240999968983 -0.494605218671186 -0.50698572838983 -0.497018756474576 -0.510973150381356 -0.701295904894737 -0.714584468666667 -0.720083744140351 -0.493911847238983 -0.498440584520339 -0.502666600244068 -0.500680281692712 -0.519216336997627 -0.505680244472881 -0.742149012333333 -0.750758347385965 -0.752976227982456 -0.422397234838596 -0.397744037638597 -0.787435072929825 -0.404818615949298 -0.410162625438596 -0.809819968245614 -0.420394463770175 -0.45842480785614 -0.806980750824561 -0.415413023849123 -0.417996736989474 -0.800117148421053 -0.494980994986207 -0.460630851092982 -0.45657533262807 -0.430641449017895 -0.425049326192982 -0.404907587378947 -0.804513684789474 -0.804231567438596 -0.806051545789474 -0.79251062931579 -0.764443721086207 -0.452070111021053 -0.482395273380526 -0.469076091308772 -0.748530980237288 -0.767827263237288 -0.748605941322034 -0.512335904731579 -0.53162354384386 -0.505151009796491 -0.613132626440678 -0.665611383684211 -0.640307641559322 -0.576685192210526 -0.714252183508475 -0.742368757342373 -0.72247825360678 -0.532396987924561 -0.537808922361404 -0.543027591631579 -0.719443152084746 -0.723529433230508 -0.689137268915254 -0.557388811087719 -0.572271345140351 -0.570399327403509 -0.555760310169492 -0.669820897368421 -0.565179043779661 -0.648612841807018 -0.747145999465517 -0.756998531482759 -0.743303231431034 -0.477620032501754 -0.502022584910526 -0.522465263805263 -0.626642644945763 -0.604910254831403
"62" 11 "SITTING" -0.490083776560784 -0.498711369984074 -0.496446476466296 -0.524480797972549 -0.525145674459259 -0.506272283356852 -0.618523339785714 -0.609469471482143 -0.555220844377359 -0.501408728521569 -0.539459912003704 -0.541883227646296 -0.573153206298039 -0.587220819235185 -0.561517934764815 -0.549370403901786 -0.521998558875 -0.505297917509434 -0.66392656554902 -0.690071833518519 -0.4869805125 -0.723324604574074 -0.75772152227451 -0.480831040696429 -0.801216869843137 -0.819296112462963 -0.485377350292143 -0.764192196703704 -0.767459623566667 -0.481369694264151 -0.581424464390196 -0.628093716861111 -0.615882201555556 -0.619663020631373 -0.660588884722222 -0.649964974835185 -0.494142360089286 -0.478524538503571 -0.481363485867925 -0.487755411446429 -0.488079499488462 -0.839714953111111 -0.857721641431373 -0.824898348666667 -0.444200711231481 -0.4410312534 -0.440173619776471 -0.798893078462963 -0.7853564997 -0.766683415636364 -0.457217732452941 -0.699747740178571 -0.45109408635 -0.745645634464286 -0.40757143906963 -0.402747637637037 -0.415721369311765 -0.75561293 -0.749058447980769 -0.730403950082143 -0.400791516553704 -0.414720811133333 -0.419193808509804 -0.752681367964286 -0.763112788156604 -0.731469484035714 -0.490471988598148 -0.676830746433962 -0.485635680337037 -0.711732035035714 -0.461686261745455 -0.48107744752 -0.455444814496154 -0.82344968162963 -0.808389533666667 -0.80018957537037 -0.446844046818519 -0.730946973309434
"63" 11 "STANDING" -0.818129198979167 -0.845648534666667 -0.82873392 -0.8723714683125 -0.838511193155556 -0.815355764375 -0.443532609146667 -0.457520816709583 -0.47990914625875 -0.842871660645833 -0.819973167488889 -0.790747511316667 -0.792366160145833 -0.770233255177778 -0.778121498979592 -0.492705445784444 -0.496126549460417 -0.487335347071042 -0.73946549124 -0.717012493446809 -0.500936600197778 -0.66058951244 -0.66324254182 -0.48719110445 -0.55577844742 -0.498923689510638 -0.484265908662667 -0.567898950276596 -0.563842226754 -0.50369615710625 -0.79033670722449 -0.761388502808511 -0.75289318079 -0.76203759864 -0.747006174793617 -0.73548382326 -0.487195970317778 -0.491774454172917 -0.507085958539583 -0.49726384988125 -0.46376256020625 -0.4930433097 -0.50618602852 -0.454437921255319 -0.574941595977778 -0.604872225291667 -0.603932840979167 -0.48941492062 -0.486254773846 -0.468235145652174 -0.761909115416667 -0.412025737146667 -0.740111136255556 -0.4253981761875 -0.648548189377778 -0.657639873708333 -0.65554115125 -0.471964086197959 -0.49551680315102 -0.477143141846667 -0.685523185155556 -0.684595152770833 -0.691040542354167 -0.455463367993958 -0.479348961697917 -0.410393470922222 -0.81867280025 -0.451258613472917 -0.8134043218 -0.448062838058333 -0.517477761737778 -0.532977326375 -0.559969548416667 -0.4776742086 -0.48627211388 -0.473309924276596 -0.755096445479167 -0.404520038141667
"64" 11 "WALKING" -0.353946460311667 -0.377458668333333 -0.346052627005965 -0.358233086898333 -0.389536690321667 -0.397236998333333 -0.27509007795 -0.238884583368421 -0.277984503405 -0.414326469915 -0.425369805456667 -0.422983523245614 -0.430794630415333 -0.446971037216667 -0.45202787094386 -0.281793392133333 -0.279503913598246 -0.27061904847 -0.411317606213871 -0.42083283433871 -0.29953379015 -0.406763014898305 -0.379593001512903 -0.280300728946614 -0.384500029346774 -0.369059535035484 -0.279946877233333 -0.385452003217742 -0.387163391391525 -0.253089851548333 -0.441648325304918 -0.433693044758065 -0.433898153966102 -0.425479450782258 -0.419941081058064 -0.411389101297458 -0.3019433878 -0.259099845073684 -0.29280862035 -0.274613734491228 -0.280323780583333 -0.380482540711864 -0.378076381032258 -0.370754703856452 -0.277966694466667 -0.274110958587719 -0.273668441816667 -0.315817850969491 -0.332114017967742 -0.344852312516129 -0.330751718473333 -0.282144044765 -0.35550119352 -0.276252616672414 -0.298790635446667 -0.297380531754386 -0.296268170341758 -0.33656334959322 -0.329038422201613 -0.297085732746774 -0.321284533181667 -0.318577040549123 -0.333860673368333 -0.297219099535593 -0.314666651112903 -0.290680807879032 -0.325458858891228 -0.279573828593333 -0.338427922418333 -0.285558415619298 -0.277156306773333 -0.268811804040351 -0.2961227005 -0.358354207646271 -0.349445952454839 -0.345849864364516 -0.336572055329825 -0.277950921452459
"65" 11 "WALKING_DOWNSTAIRS" -0.226085391244444 -0.197783978833333 -0.164401998479167 -0.1329270484 -0.173947356633333 -0.192364758170833 -0.274996418095745 -0.274409611292 -0.267606658823404 -0.15087726796 -0.158134690688889 -0.165447995464583 -0.133386025386667 -0.110068983104444 -0.0628592204916667 -0.30504777952766 -0.28656603639 -0.295996869781064 -0.127864068613333 -0.122396841933333 -0.238612064387234 -0.102823071433333 -0.126682863288889 -0.26406454834 -0.197208826642667 -0.187055826046889 -0.25123931226383 -0.166653685406667 -0.180490285427083 -0.266540631468085 -0.0877521412511111 -0.0922746166737778 -0.108660608729167 -0.0618028919044444 -0.0727915605777778 -0.116807734935417 -0.29116238666383 -0.309291552028 -0.251463034091489 -0.23058986598 -0.231786673576596 -0.156382373083333 -0.165947947357778 -0.154012765288889 -0.209966432673913 -0.239500582434694 -0.255024361741304 -0.240812195708333 -0.229271394284444 -0.299736741651111 -0.210252991451111 -0.306553718404255 -0.177525580266667 -0.31269623155102 -0.245810056866667 -0.230362091166667 -0.235886786908889 -0.294189841729167 -0.285081875155556 -0.299880464355556 -0.244381600488889 -0.21671192831875 -0.234640656131111 -0.296387337208333 -0.305184246688889 -0.318996375357778 -0.203973955291667 -0.31765153287234 -0.204022462666667 -0.288281281668 -0.214776149234043 -0.200463625684 -0.206049085102174 -0.182881790639583 -0.202892586906667 -0.240592830577778 -0.1728705061875 -0.317349771858696
"66" 11 "WALKING_UPSTAIRS" -0.398520480267857 -0.420029782220339 -0.392742684433962 -0.395620110591071 -0.393841058527119 -0.385865947830189 -0.311306480694737 -0.346891905158824 -0.325550450057407 -0.383618553216071 -0.393227819025424 -0.363064600056604 -0.3688078915 -0.38955171619322 -0.366719948519231 -0.329168830773684 -0.316985255647059 -0.322382758185185 -0.350797669212593 -0.324162008473684 -0.367456535350877 -0.313170913784314 -0.313501371377778 -0.391589472921569 -0.347905465745 -0.332156624578947 -0.401991441042105 -0.321571303319298 -0.305907958801961 -0.399515068185185 -0.350947455872727 -0.370816230287931 -0.354083726494231 -0.372457116072727 -0.364823998448276 -0.333512082615686 -0.316834285149123 -0.324351832511765 -0.346611435888889 -0.40857269454902 -0.432874664351852 -0.323023601333333 -0.324136720055556 -0.304341757824561 -0.473808378260345 -0.478221714653846 -0.470971161218182 -0.293996296588235 -0.290305229037037 -0.273386654845614 -0.433236785732143 -0.30030087577193 -0.436663607464407 -0.28190776354902 -0.450212147271186 -0.455245875058491 -0.468677578998214 -0.257962472590196 -0.263915213498148 -0.269178546138596 -0.453037271135593 -0.450179949983019 -0.429226577369643 -0.254418192137255 -0.276984533314815 -0.289509351303509 -0.407649621320755 -0.301835602791667 -0.407720744542373 -0.290558352115686 -0.428821403429825 -0.456624501113725 -0.453631365018182 -0.318693730629412 -0.306189970407407 -0.319338296620526 -0.458376082683019 -0.302169637981481
"67" 12 "LAYING" -0.680400792783333 -0.75190139255 -0.768348306566667 -0.758927325183333 -0.76251244465 -0.794155182566667 -0.446973572303279 -0.461624646344262 -0.481925802595771 -0.778499599421667 -0.770220079266667 -0.766479752745 -0.796227347918033 -0.790751736672131 -0.773019898213115 -0.441383863035 -0.451164908888333 -0.457159796211667 -0.749751660887097 -0.718303104467742 -0.446115604696667 -0.716263899919355 -0.683962262214516 -0.446668094266667 -0.63131473216129 -0.613135352735484 -0.469624389116667 -0.670647333193548 -0.678775316864516 -0.437384640026667 -0.772166754176721 -0.757143107163934 -0.755276735045902 -0.751121504967213 -0.761954292645161 -0.772045931354839 -0.459011076969333 -0.478597169385 -0.447546822878167 -0.480910791623333 -0.469066360235 -0.626814120080645 -0.600100935193548 -0.590112416867742 -0.554868014805 -0.555115738011667 -0.565733505915 -0.563506409758065 -0.554982893096774 -0.530188534306452 -0.684891999316667 -0.45033034417541 -0.6527204232 -0.480556374590164 -0.585991565141667 -0.579641667015 -0.606915779915167 -0.530249986477419 -0.508624629316393 -0.497128088095082 -0.628012958183333 -0.652658001375 -0.648746260867167 -0.487745786659016 -0.46721885406459 -0.489174777836066 -0.6973977393 -0.442105050690164 -0.7087656986 -0.452946268452459 -0.507923541516667 -0.522913122186667 -0.53604451215 -0.593439056354839 -0.589143317306452 -0.546973350503226 -0.644668106866667 -0.459354793404918
"68" 12 "SITTING" -0.609094598462264 -0.57538241068 -0.541372650196429 -0.548744671490566 -0.515811085982 -0.514200804305357 -0.680465403770833 -0.709357575833333 -0.733036778839216 -0.4937536828 -0.48811739666 -0.482221781330357 -0.475661294461538 -0.466637083167551 -0.472488114381818 -0.764621429 -0.750678930822407 -0.746023347294118 -0.490062100382745 -0.50189131438125 -0.792892249979167 -0.473240126790741 -0.457786168192157 -0.793238917448148 -0.455144388847059 -0.512714795429167 -0.8006453890625 -0.450662591083333 -0.452167891037037 -0.771169875980392 -0.471166111976923 -0.453499774273469 -0.466505943227273 -0.421731705275 -0.447071300390833 -0.451085159096296 -0.7365865271875 -0.752757414907407 -0.773079282352941 -0.812839992 -0.79959773245 -0.511676374918518 -0.485309706083529 -0.508874755460417 -0.765482887530612 -0.756687243072727 -0.774978942230769 -0.5433783825 -0.541898059764706 -0.533074642479167 -0.619360471769811 -0.662602354354167 -0.672888575582 -0.583944172981481 -0.77316461298102 -0.744022415509091 -0.727036092807692 -0.569492382155556 -0.551734335117647 -0.569240673541667 -0.682826611755102 -0.660474287392857 -0.639284221207547 -0.586138384037037 -0.577761031215686 -0.579993983320833 -0.602749642482143 -0.65502455005098 -0.6066034171472 -0.675740929851852 -0.796138001346939 -0.789602708672727 -0.791940580403846 -0.523058275531481 -0.5158512721 -0.545893362129167 -0.641828540869643 -0.600979442117647
"69" 12 "STANDING" -0.45969626611 -0.470978635161905 -0.534285121718833 -0.521811694453333 -0.51777819478254 -0.532306946033333 -0.624538859915385 -0.58981734883871 -0.590114474612903 -0.53466556071 -0.515340289931746 -0.570496351133333 -0.571199725383333 -0.5782629436 -0.579298914166667 -0.564110843323077 -0.565245056725806 -0.581547143490323 -0.679439666201667 -0.700170392365079 -0.548339220507692 -0.74053180133 -0.724280448933333 -0.523020740379032 -0.72954637885 -0.713778853047619 -0.534227621676923 -0.712157144397302 -0.72842253275 -0.548869446193548 -0.583453047075 -0.584778996998413 -0.63198523291 -0.649606137433333 -0.657118435285714 -0.667099916266667 -0.560306549769231 -0.537603399198387 -0.542834368241936 -0.503634892906557 -0.510715076819508 -0.781161516858333 -0.799389982216667 -0.773608689746032 -0.466348244890625 -0.454853427009836 -0.475728964198361 -0.79951633447541 -0.787571011360656 -0.754951921078125 -0.492887643031667 -0.692481907258461 -0.450505262189841 -0.699900964743548 -0.447850669123438 -0.496707562625574 -0.48791986045082 -0.754430781836066 -0.740839963586885 -0.731519040507692 -0.46903150141875 -0.475030451558333 -0.476780368001667 -0.763492870080645 -0.781105478306452 -0.765750352818461 -0.459674402594333 -0.669191758193548 -0.475725762725397 -0.672255684125806 -0.506268738301562 -0.480897971734426 -0.470544219290164 -0.777527673665 -0.766414038033333 -0.766650565031746 -0.465853823263333 -0.70788530916129
"70" 12 "WALKING" -0.2032814738125 -0.214052600078431 -0.156010293845098 -0.161328195716667 -0.173433803770588 -0.174178201415686 -0.283251751641923 -0.298223813090385 -0.299433673469388 -0.183326217841667 -0.147573030184314 -0.166080086764706 -0.158955756377083 -0.168417559781961 -0.177297138003922 -0.287983408049057 -0.284059068662264 -0.276465329096 -0.164222835347917 -0.169417668196078 -0.247215832583019 -0.156815648792157 -0.158736996002083 -0.253428493249245 -0.194817176110417 -0.189430098429412 -0.233332972381887 -0.145970469178431 -0.171871005431373 -0.269595741046 -0.156041613958333 -0.149689734643137 -0.141667788227451 -0.168635363354167 -0.144082170058824 -0.141163016017647 -0.242613943792453 -0.271588286035849 -0.239878965406 -0.244383942509434 -0.225919706324 -0.165587844201961 -0.2269354895625 -0.238248843107843 -0.194529077142308 -0.204148528869423 -0.212061715265306 -0.236638190080392 -0.265021008379167 -0.237636035509804 -0.211447906520833 -0.291893503273077 -0.194387885728627 -0.291879466796154 -0.185625085823077 -0.182729065286538 -0.137461235173469 -0.248012039666667 -0.275339692038776 -0.269772343442308 -0.1790635211325 -0.167100591125385 -0.194407911983333 -0.273634300205769 -0.285896999673469 -0.278821455107692 -0.22388337854902 -0.29838597935102 -0.235509439117647 -0.290895554226923 -0.224765865075472 -0.226516632792453 -0.18511396340898 -0.233455624944118 -0.250700292683958 -0.225109933372549 -0.177103946980392 -0.30844615407551
"71" 12 "WALKING_DOWNSTAIRS" -0.248044994122 -0.237399268602128 -0.233063279597872 -0.177322074564 -0.168427419340426 -0.19077584893617 -0.0939446848444444 -0.120026987004444 -0.129206716208333 -0.15483214484 -0.139780616468085 -0.151262782640426 -0.117346321558 -0.154450579986957 -0.17847554965 -0.146023057955556 -0.118792178555556 -0.1367939801875 -0.154418974229167 -0.145257383691111 -0.189791821671111 -0.145881765555556 -0.126126190729167 -0.198469929088889 -0.127228104477083 -0.121845938775556 -0.163850599948889 -0.126379183311111 -0.171634519733333 -0.1749929159375 -0.123635176422449 -0.123612604934783 -0.16460596505 -0.141098640102083 -0.143002209533333 -0.199230203553333 -0.136662157702222 -0.140067387288889 -0.168383099479167 -0.154020757266667 -0.243321201083333 -0.135724760913333 -0.0501328624979167 -0.0566281757587778 -0.242005422021522 -0.252644113108696 -0.219818044373469 -0.0860029911488889 -0.0829458279104167 -0.0617918411955556 -0.207156120352 -0.107415843355556 -0.23852975176383 -0.0427532442222222 -0.22961119541087 -0.198629815989706 -0.230990600395918 -0.111904114862222 -0.0248562601375 -0.0613640378 -0.264631503313043 -0.264852561195652 -0.2289408354 -0.0800980081333333 -0.0446780013154167 -0.0569892056875556 -0.212337295851064 -0.08014676334375 -0.193069718808511 -0.110631333711111 -0.257473200511111 -0.242353363044444 -0.2362781584 -0.0655824969955556 -0.1004159816625 -0.0679451810666667 -0.252280923234043 -0.0850528528625
"72" 12 "WALKING_UPSTAIRS" -0.333713120898148 -0.33566205617451 -0.352709018862745 -0.368633417561111 -0.401036315529412 -0.400750475496078 -0.274714625223529 -0.275652876196078 -0.232794513407407 -0.414328701857407 -0.446700122078431 -0.423575354790196 -0.396564383838889 -0.405726467115385 -0.422332966288462 -0.259372414523529 -0.271437894009804 -0.290114491092593 -0.423099138910714 -0.375982674320755 -0.263560445568627 -0.388868093316981 -0.384146648446429 -0.264893018123529 -0.373301306453571 -0.380295662920755 -0.268903607021569 -0.392653694226415 -0.387363722301887 -0.241830563196296 -0.452115921145455 -0.427540635505769 -0.427848492519231 -0.41869568325 -0.42249101310566 -0.418432325613208 -0.280413729562745 -0.270424512 -0.267949262166667 -0.271832381176471 -0.220215047861111 -0.388833784226415 -0.370167415353571 -0.358475361188679 -0.274365539192157 -0.258452549117647 -0.251009519512963 -0.334399220149057 -0.336414938625 -0.314513610830189 -0.287128650468519 -0.280320438562745 -0.309937837766667 -0.305650998001961 -0.274549175521569 -0.265174083509804 -0.272397402962963 -0.329091033830189 -0.310669871135714 -0.308519218986538 -0.29684598287451 -0.290196367192157 -0.298053633909259 -0.3061417062 -0.281225943061818 -0.267922280335294 -0.332704517362157 -0.245017003416667 -0.320895051227451 -0.275783716937255 -0.209665104847059 -0.240141081058824 -0.244325208833333 -0.357772344773585 -0.354660622107143 -0.333028482320755 -0.310750749347059 -0.312058003225926
